"fecha","folio","nombre","cantidad","costo","descuento","impuestos","total","surtidos","clave","nombre_comercial"
2024-05-06,167,LÁMPARA EP02 BARATI MODELO H-645_2W_S MARCA TECNOLITE,5.0000,558.4500,0.0000,446.7600,3239.0100,0.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-05-06,169,LIJA 220,5.0000,8.4500,0.0000,6.7600,49.0100,0.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-05-06,169,THINNER,3.0000,41.4000,0.0000,19.8720,144.0720,0.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-05-06,169,ESTOPA,1.0000,62.8500,0.0000,10.0560,72.9060,0.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-05-06,169,SILICON PARA USO GENERAL - NEGRO,1.0000,65.9000,0.0000,10.5440,76.4440,0.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-05-06,169,"MASKING AZUL 2""",5.0000,111.2100,0.0000,88.9680,645.0180,0.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-05-06,169,LIJA 1000,5.0000,111.2100,0.0000,88.9680,645.0180,0.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-06-24,466,CABLE DE USO RUDO 3X10,15.0000,78.9100,0.0000,189.3840,1373.0340,0.00,PROV1062,FERRETERA DELFIN SA DE CV
2024-06-24,468,CABLE DE USO RUDO 3X10,15.0000,60.2600,0.0000,144.6240,1048.5240,0.00,"562949961632456",ELECTRICA Y PLOMERIA SILVA
2024-05-06,168,KIMIPLASTER TONO NEGRO ZAMA KP-46 MARCA KIMICOLOR 20KG,1.0000,361.2800,0.0000,57.8048,419.0848,1.00,"562949961792756",MUROS Y PLAFONES DEL CARIBE SA DE CV
2024-05-06,168,KIMIPLASTER TONO CONCRETO APARENTE KP-42 MARCA KIMICOLOR 20KG,2.0000,296.6000,0.0000,94.9120,688.1120,2.00,"562949961792756",MUROS Y PLAFONES DEL CARIBE SA DE CV
2024-05-06,168,BOQUILLA COLOR GRAFITO,1.0000,186.0900,0.0000,29.7744,215.8644,1.00,"562949961792756",MUROS Y PLAFONES DEL CARIBE SA DE CV
2024-05-06,165,TRANSFORMADOR PARA ALBERCA WATTSDE 12,1.0000,965.5200,0.0000,154.4832,1120.0032,1.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-05-06,165,LAMPARA-REFLECTOR DE LED DE SOBREPONER DE 12 VOLTS DE 6 WATTS MCA HX SIMILAR A MCA VEICO MOD 911489,1.0000,2155.1800,0.0000,344.8288,2500.0088,1.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-06-28,489,"TAQUETE 3/8 X 3"" PARA CONCRETO Y BLOCK",11.0000,16.1845,0.0000,28.4847,206.5140,0.00,PROV1085,VYJ TORNILLOS Y HERRAMIENTAS INDUSTRIALES SA DE CV
2024-06-28,489,"TORNILLO PARA MADERA 10 X 3"" ",72.0000,1.7440,0.0000,20.0905,145.6564,0.00,PROV1085,VYJ TORNILLOS Y HERRAMIENTAS INDUSTRIALES SA DE CV
2024-06-28,490,"TZALAM 4 X 1 3/4"" x 2.10 MTS",7.0000,380.0000,0.0000,425.6000,3085.6000,0.00,"562949960972522",SANTIAGO MARTINEZ LABASTIDA (MADERERIA SAN MARCOS)
2024-05-07,175,PIEDRA RECINTO 5x15x2,2.0000,515.0000,0.0000,164.8000,1194.8000,0.00,"562949961918804",LUIS MARTIN CORNEJO (PIEDRAS Y CANTERAS)
2024-05-07,176,ADHESIVO PORCELANICO GRIS DE 20K,3.0000,194.4859,0.0000,93.3532,676.8109,0.00,"562949961739400",DISTRIBUIDORA DE CERAMICA CANCUN S.A. DE C.V
2024-05-07,177,PLACA DE MODULO CIEGO MODELO QZ4803M0BN,4.0000,53.2100,0.0000,34.0544,246.8944,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-07,177,MODULO CIEGO MOD. QZ5000 MCA BTCINIO,13.0000,14.2100,0.0000,29.5568,214.2868,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-07,177,APAGADOR 4 VÍAS MODELO QZ5012. LINEA QUINZIÑO MCA BTICINO,1.0000,122.4100,0.0000,19.5856,141.9956,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-07,177,PLACA 1 VENTANA. MODE.QZ4803M1BN BLANCO MERIDA. LINEA QUINZIÑO. MCA BITICINO,17.0000,53.2100,0.0000,144.7312,1049.3012,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-07,177,PULSADOR MODELO 34005N LIVING LIGHT,1.0000,107.4100,0.0000,17.1856,124.5956,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-07,177,ZUMBADOR MODELO L4356/127 LIVING LIGHT MCA BTICINO,1.0000,387.6100,0.0000,62.0176,449.6276,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-07,177,APAGADOR SENCILLO MODELO QZ5001 LINEA QUINZIÑO MCA BTICINO,17.0000,46.1041,0.0000,125.4032,909.1729,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-07,177,CONTACTO DÚPLEX FALLA TIERRA (GFCI) MODELO QZ4028GFCG6 MARCA BTICINO,4.0000,356.3500,0.0000,228.0640,1653.4640,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-07,177,"PLACA HDMI, CONECTOR MODELO QZ4284 MARCA BTICINO",6.0000,325.1666,0.0000,312.1599,2263.1595,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-07,177,CONTACTO DÚPLEX MODELO QZ5115D MARCA BTICINO,40.0000,78.4550,0.0000,502.1120,3640.3120,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-07,177,"TOMACORRIENTE DÚPLEX MODELO L4188, LIVINGLIGHT MARCA BTICINO",1.0000,155.6900,0.0000,24.9104,180.6004,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-07,177,PLACA 2 VENTANAS MOD.QZ4803M2BN BLANCO MERIDA. LINEA QUINZIÑO. MCA BITICINO,9.0000,53.2100,0.0000,76.6224,555.5124,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-07,177,PLACA 3 VENTANAS MOD QZ4803M3BN BLANCO MERIDA LINEA QUINZIÑO. MCA BTICINO,48.0000,53.2100,0.0000,408.6528,2962.7328,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-07,177,CUBRETECLA CON SIMBOLO DE TIMBRE MODELO L4915DN LIVING LIGHT,2.0000,26.8700,0.0000,8.5984,62.3384,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-07,177,APAGADOR 3 VÍAS MODELO QZ5003 LINEA QUINZIÑO MCA BTICINO,22.0000,64.1581,0.0000,225.8365,1637.3147,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-07,177,PLACA ETHERNET RJ45 MODELO QZ5979C5E MARCA BTICINO,12.0000,106.8108,0.0000,205.0767,1486.8063,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-07,174,"TUBERIA PVC 1 1/2 CEDULA 40""",6.0000,25.2000,0.0000,24.1920,175.3920,6.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-06,173,"TOPE DE PISO- ACERO INOXIDABLE (ALT. 2"")",11.0000,58.0590,0.0000,102.1838,740.8328,11.00,"562949962551276",Productos Jako SA de CV
2024-05-06,173,TOPE DE PARED- ACERO INOXIDABLE (25MM),3.0000,46.6000,0.0000,22.3680,162.1680,3.00,"562949962551276",Productos Jako SA de CV
2024-05-06,172,CONTACTO DÚPLEX MODELO QZ5115D MARCA BTICINO,1.0000,78.4600,0.0000,12.5536,91.0136,1.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-06,170,"MASKING AZUL 2""",5.0000,111.2100,0.0000,88.9680,645.0180,5.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-05-06,170,LIJA 220,5.0000,8.4500,0.0000,6.7600,49.0100,5.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-05-06,170,THINNER,3.0000,41.4000,0.0000,19.8720,144.0720,3.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-05-06,170,ESTOPA,1.0000,62.8500,0.0000,10.0560,72.9060,1.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-05-06,170,SILICON PARA USO GENERAL - NEGRO,1.0000,65.9000,0.0000,10.5440,76.4440,1.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-05-06,170,LIJA 1000,5.0000,8.8700,0.0000,7.0960,51.4460,5.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-07-03,507,FLETE,1.0000,3329.9700,106.7389,515.7170,3738.9481,0.00,PROV1104,AUTOTRANSPORTES DE CARGA TRESGUERRAS SA DE CV
2024-07-03,507,FLETE RECOLECCION,1.0000,489.4200,15.6879,75.7971,549.5293,0.00,PROV1104,AUTOTRANSPORTES DE CARGA TRESGUERRAS SA DE CV
2024-07-03,507,COSTO POR AJUSTE DE COMBUSTIBLE,1.0000,220.4900,7.0676,34.1476,247.5700,0.00,PROV1104,AUTOTRANSPORTES DE CARGA TRESGUERRAS SA DE CV
2024-07-03,507,FLETE ENTREGA A DOMICILIO,1.0000,374.6500,12.0090,58.0226,420.6635,0.00,PROV1104,AUTOTRANSPORTES DE CARGA TRESGUERRAS SA DE CV
2024-05-07,177,CONTACTO DÚPLEX CON TAPA DE INTEMPERIE,10.0000,174.2670,0.0000,278.8272,2021.4972,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-07,178,CONTACTO DÚPLEX FALLA TIERRA (GFCI) MODELO QZ4028GFCG6 MARCA BTICINO,4.0000,168.2800,0.0000,107.6992,780.8192,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-07,178,PLACA 3 VENTANAS MOD QZ4803M3BN BLANCO MERIDA LINEA QUINZIÑO. MCA BTICINO,3.0000,59.1700,0.0000,28.4016,205.9116,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-08,179,ESPEJO L-LED L-150 MCA. CASTEL,3.0000,2220.0000,0.0000,1065.6000,7725.6000,0.00,"562949962146212",ROSA MARIA RODRIGUEZ PETZ
2024-05-08,181,INTERRUPTORES TERMOMAGNÉTICOS 2 X10,6.0000,607.4200,0.0000,583.1232,4227.6432,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-05-08,181,INTERRUPTORES TERMOMAGNÉTICOS 2 X50,1.0000,607.4200,0.0000,97.1872,704.6072,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-05-08,181,INTERRUPTORES TERMOMAGNÉTICOS 1 X15,7.0000,180.8700,0.0000,202.5744,1468.6644,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-05-08,181,INTERRUPTORES TERMOMANÉGTICA 2 X 30,1.0000,607.4200,0.0000,97.1872,704.6072,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-05-08,182,INTERRUPTORES TERMOMAGNÉTICOS 2 X10,6.0000,607.4200,18.2226,580.2076,4206.5050,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-05-08,182,INTERRUPTORES TERMOMAGNÉTICOS 2 X50,1.0000,607.4200,18.2226,94.2716,683.4690,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-05-08,182,INTERRUPTORES TERMOMAGNÉTICOS 1 X15,7.0000,180.8700,12.7965,200.5270,1453.8205,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-05-08,182,INTERRUPTORES TERMOMANÉGTICA 2 X 30,1.0000,607.4200,12.2226,95.2316,690.4290,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-05-08,183,INTERRUPTORES TERMOMAGNÉTICOS 2 X10,6.0000,589.1974,0.0000,565.6295,4100.8139,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-05-08,183,INTERRUPTORES TERMOMAGNÉTICOS 2 X50,1.0000,589.1974,0.0000,94.2716,683.4690,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-05-08,183,INTERRUPTORES TERMOMAGNÉTICOS 1 X15,7.0000,175.4437,0.0000,196.4969,1424.6028,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-05-08,183,INTERRUPTORES TERMOMANÉGTICA 2 X 30,1.0000,589.1974,0.0000,94.2716,683.4690,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-05-08,184,BURLETE GUILLOTINA LF PARA PUERTA,2.0000,1274.0300,0.0000,407.6896,2955.7496,0.00,"562949962551289",CHAPAS Y MADERAS IMPORTADAS S.A DE C.V.
2024-05-08,186,CERRADURA INTELIGENTE COMMAX CDL-210R,1.0000,6223.2758,0.0000,995.7241,7218.9999,0.00,"562949962551264",PC ONLINE SA DE CV
2024-05-08,187,"TOPE DE PISO- ACERO INOXIDABLE (ALT. 2"")",12.0000,58.0590,0.0000,111.4733,808.1813,0.00,"562949962551276",Productos Jako SA de CV
2024-05-08,187,TOPE DE PARED- ACERO INOXIDABLE (25MM),3.0000,46.6000,0.0000,22.3680,162.1680,0.00,"562949962551276",Productos Jako SA de CV
2024-05-08,187,CERRADURA DE ALUMINIO LISABON MOD. 9807,2.0000,329.3300,0.0000,105.3856,764.0456,0.00,"562949962551276",Productos Jako SA de CV
2024-05-08,187, PIVOTE PARA PUERTAS PESADAS CAP 500KG MOD.JK05500,1.0000,6917.5900,0.0000,1106.8144,8024.4044,0.00,"562949962551276",Productos Jako SA de CV
2024-05-08,187,TOPE DE PARED GOMA BLANCA AUTOADHERIBLE MOD. TJG25,2.0000,30.2600,0.0000,9.6832,70.2032,0.00,"562949962551276",Productos Jako SA de CV
2024-05-08,187,MANILLON H NEGRO,1.0000,1643.5000,0.0000,262.9600,1906.4600,0.00,"562949962551276",Productos Jako SA de CV
2024-05-08,188,COLADERA LINEAL DE AC0ERO INOXIDABLE DE 20 CM,3.0000,707.6600,0.0000,339.6768,2462.6568,0.00,PROV1062,FERRETERA DELFIN SA DE CV
2024-05-08,189,BURLETE GUILLOTINA LF PARA PUERTA,2.0000,1099.0300,0.0000,351.6896,2549.7496,0.00,"562949962551289",CHAPAS Y MADERAS IMPORTADAS S.A DE C.V.
2024-05-08,190,CONCRETO PREMEZCLADO f´c= 200kg/cm2,1.0000,2680.0000,0.0000,428.8000,3108.8000,0.00,"562949961089521",CONCRETOS FORTEX SA DE CV
2024-05-08,190,FIBRA,1.0000,140.0000,0.0000,22.4000,162.4000,0.00,"562949961089521",CONCRETOS FORTEX SA DE CV
2024-05-08,191,CONCRETO PREMEZCLADO f´c= 250kg/cm2,5.0000,2890.0000,0.0000,2312.0000,16762.0000,0.00,"562949961089521",CONCRETOS FORTEX SA DE CV
2024-05-08,191,ACELERANTE RR3D,5.0000,190.0000,0.0000,152.0000,1102.0000,0.00,"562949961089521",CONCRETOS FORTEX SA DE CV
2024-05-08,192,CENTRO DE CARGA QO112L125PG - 12 CIRCUITOS,1.0000,2772.3100,0.0000,443.5696,3215.8796,0.00,"562949961739515",PROVEEDORA DE MATERIALES ELECTRICOS DEL SURESTE
2024-05-08,192,CENTRO DE CARGA QO124L125PG - 24 CIRCUITOS,2.0000,5808.9100,0.0000,1858.8512,13476.6712,0.00,"562949961739515",PROVEEDORA DE MATERIALES ELECTRICOS DEL SURESTE
2024-06-24,467,CABLE DE USO RUDO 3X10,15.0000,78.9100,0.0000,189.3840,1373.0340,0.00,PROV1062,FERRETERA DELFIN SA DE CV
2024-05-08,180,EXTRACTOR DE AIRE PARA BAÑOS MODELO 2304-INOX (ECO) MCA. ESTEVEZ,1.0000,1034.9200,0.0000,165.5872,1200.5072,1.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-05-08,180,CINTA DE AISLAR,10.0000,17.7400,0.0000,28.3840,205.7840,10.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-06-28,491,"BASTIDOR 4x1 3/4"" - 6.1 mL -NEGRO",6.0000,1294.7600,1942.1400,932.2272,6758.6472,0.00,PROV1080,TIENDAS CUPRUM SA DE CV
2024-06-28,491,"BASTIDOR 4x1 3/4"" - 6.1 Ml - NOGAL",66.0000,1436.5712,23703.4248,11377.6439,82487.9183,0.00,PROV1080,TIENDAS CUPRUM SA DE CV
2024-07-03,507,SEGURO,1.0000,334.4800,10.7214,51.8014,375.5600,0.00,PROV1104,AUTOTRANSPORTES DE CARGA TRESGUERRAS SA DE CV
2024-07-04,524,COLADERA UNIVERSAL ,1.0000,772.3900,0.0000,123.5824,895.9724,0.00,PROV1062,FERRETERA DELFIN SA DE CV
2024-05-09,194,ARENA,14.0000,460.0000,0.0000,1030.4000,7470.4000,0.00,"562949960976385",CELESTINO CASTRO VILLEGAS (DON ALBERTO)
2024-05-09,194,FLETE CAMION 14M3,1.0000,3060.0000,0.0000,489.6000,3549.6000,0.00,"562949960976385",CELESTINO CASTRO VILLEGAS (DON ALBERTO)
2024-05-09,195,"VALVULA CHECK TIPO COLUMPIO DE 1"" ",1.0000,256.8000,0.0000,41.0880,297.8880,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-09,195,LIJA 1500,5.0000,15.0000,0.0000,12.0000,87.0000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-09,195,PEGAMENTO PARA CPVC HIDRÁULICO SECADO RAPIDO BOTE 750 Ml,2.0000,162.0000,0.0000,51.8400,375.8400,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-09,195,"NIPLE LATON 1/4""NPTM X 1/4""NPTM",2.0000,17.0000,0.0000,5.4400,39.4400,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-09,195,PRESOSTATO 30-50 PSI,1.0000,178.5000,0.0000,28.5600,207.0600,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-09,195,"REDUCCION 1 - 1/2"" CPVC",2.0000,6.4200,0.0000,2.0544,14.8944,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-09,195,"VÁLVULA ESFERA 1"" CPVC",2.0000,60.0000,0.0000,19.2000,139.2000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-09,196,"NIPLE LATON 1/4""NPTM X 1/4""NPTM",2.0000,17.0000,0.0000,5.4400,39.4400,2.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-09,196,PRESOSTATO 30-50 PSI,1.0000,178.5000,0.0000,28.5600,207.0600,1.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-09,196,"REDUCCION 1 - 1/2"" CPVC",2.0000,6.4200,0.0000,2.0544,14.8944,2.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-09,196,"VALVULA CHECK TIPO COLUMPIO DE 1"" ",1.0000,256.8000,0.0000,41.0880,297.8880,1.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-09,196,LIJA 1500,5.0000,15.0000,0.0000,12.0000,87.0000,5.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-08,185,CERRADURA DE ALUMINIO LISABON MOD. 9807,2.0000,329.3300,0.0000,105.3856,764.0456,2.00,"562949962551276",Productos Jako SA de CV
2024-05-08,185,MANILLON H NEGRO,1.0000,1643.5000,0.0000,262.9600,1906.4600,1.00,"562949962551276",Productos Jako SA de CV
2024-05-08,185, PIVOTE PARA PUERTAS PESADAS CAP 500KG MOD.JK05500,1.0000,6917.5900,0.0000,1106.8144,8024.4044,1.00,"562949962551276",Productos Jako SA de CV
2024-07-08,533,"BROCHA DE 2""",5.0000,30.0000,0.0000,24.0000,174.0000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-09-05,791,HERRAMIENTA DE CALAFATEO DE SILICONA 3 EN 1 RASPADOR,1.0000,258.0000,0.0000,0.0000,258.0000,0.00,PROV1090,AMAZON
2024-06-25,469,CONCRETO PREMEZCLADO f´c= 250kg/cm2,30.0000,2890.0000,0.0000,13872.0000,100572.0000,0.00,"562949961089521",CONCRETOS FORTEX SA DE CV
2024-06-28,492,FIBRA DE VIDRIO (AISLANTE) ,2.0000,738.5800,0.0000,236.3456,1713.5056,0.00,"562949961792756",MUROS Y PLAFONES DEL CARIBE SA DE CV
2024-07-03,508,FLETE,1.0000,3329.9700,106.7389,515.7170,3738.9481,0.00,PROV1104,AUTOTRANSPORTES DE CARGA TRESGUERRAS SA DE CV
2024-07-03,508,FLETE RECOLECCION,1.0000,489.4200,15.6879,75.7971,549.5293,0.00,PROV1104,AUTOTRANSPORTES DE CARGA TRESGUERRAS SA DE CV
2024-07-03,508,COSTO POR AJUSTE DE COMBUSTIBLE,1.0000,220.4900,7.0676,34.1476,247.5700,0.00,PROV1104,AUTOTRANSPORTES DE CARGA TRESGUERRAS SA DE CV
2024-07-03,508,SEGURO,1.0000,334.4800,10.7214,51.8014,375.5600,0.00,PROV1104,AUTOTRANSPORTES DE CARGA TRESGUERRAS SA DE CV
2024-07-03,508,FLETE ENTREGA A DOMICILIO,1.0000,374.6500,12.0090,58.0226,420.6635,0.00,PROV1104,AUTOTRANSPORTES DE CARGA TRESGUERRAS SA DE CV
2024-07-03,510,FLETE RECOLECCION,1.0000,489.4200,15.6879,75.7971,549.5293,0.00,PROV1104,AUTOTRANSPORTES DE CARGA TRESGUERRAS SA DE CV
2024-07-03,510,COSTO POR AJUSTE DE COMBUSTIBLE,1.0000,220.4900,7.0676,34.1476,247.5700,0.00,PROV1104,AUTOTRANSPORTES DE CARGA TRESGUERRAS SA DE CV
2024-07-03,510,FLETE ENTREGA A DOMICILIO,1.0000,374.6500,12.0090,58.0226,420.6635,0.00,PROV1104,AUTOTRANSPORTES DE CARGA TRESGUERRAS SA DE CV
2024-07-03,510,SEGURO,1.0000,334.4800,10.7214,51.8014,375.5600,0.00,PROV1104,AUTOTRANSPORTES DE CARGA TRESGUERRAS SA DE CV
2024-05-09,197,CONECTOR FLEXIBLE 1/2 X 1/2 X 15 3/4 DE PULGADA GRIS CLARO COFLEX,8.0000,38.0000,0.0000,48.6400,352.6400,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-09,197,MANGUERA FLEXIBLE PARA SANITARIO DE VINIL 1/2 AM x 7/8 AM x 35 cm – FAMA 3951,10.0000,42.0000,0.0000,67.2000,487.2000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-09,197,LLAVE ANGULAR 1/2pulg,16.0000,37.0000,0.0000,94.7200,686.7200,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-09,197,CHUPÓN UNIVERSAL 2 PULGADAS GRIS OSCURO COFLEX,6.0000,16.2600,0.0000,15.6096,113.1696,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-09,197,"ADAPTADOR MACHO CON INSERTO DE COBRE DE 1/2Ø""",3.0000,31.0000,0.0000,14.8800,107.8800,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-09,198,"VALVULA CHECK TIPO COLUMPIO DE 1"" ",1.0000,210.0000,0.0000,33.6000,243.6000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-09,198,CABLE DE USO RUDO 3X12,3.0000,41.0000,0.0000,19.6800,142.6800,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-09,198,"CODO A 90° 1 CPVC""",6.0000,7.0000,0.0000,6.7200,48.7200,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-09,198,"TUERCA UNIÓN 1"" CPVC ",2.0000,25.0000,0.0000,8.0000,58.0000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-09,198,"CODO A 45° 1"" CPVC",4.0000,6.0000,0.0000,3.8400,27.8400,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-09,200,CONCRETO PREMEZCLADO f´c= 250kg/cm2,19.0000,2890.0000,0.0000,8785.6000,63695.6000,0.00,"562949961089521",CONCRETOS FORTEX SA DE CV
2024-05-09,200,BOMBA PLUMA,19.0000,280.0000,0.0000,851.2000,6171.2000,0.00,"562949961089521",CONCRETOS FORTEX SA DE CV
2024-05-09,201,VIGUETA 12-5,198.9000,103.4000,0.0000,3290.6016,23856.8616,0.00,"562949961081370",ARENAS Y BLOQUES COMERCIALIZADORA SA DE CV
2024-05-09,201,BOVEDILLA DE POLIESTIRENO 15X60X120,143.0000,86.0000,0.0000,1967.6800,14265.6800,0.00,"562949961081370",ARENAS Y BLOQUES COMERCIALIZADORA SA DE CV
2024-05-09,203,PIEDRA RECINTO 5x15x2,3.0000,515.0000,0.0000,247.2000,1792.2000,0.00,"562949961918804",LUIS MARTIN CORNEJO (PIEDRAS Y CANTERAS)
2024-05-09,204,COLADERA LINEAL DE AC0ERO INOXIDABLE DE 20 CM,2.0000,707.6600,0.0000,226.4512,1641.7712,0.00,PROV1062,FERRETERA DELFIN SA DE CV
2024-05-10,207,APAGADOR 3 VÍAS MODELO QZ5003 LINEA QUINZIÑO MCA BTICINO,18.0000,64.1577,0.0000,184.7742,1339.6128,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-10,207,PLACA ETHERNET RJ45 MODELO QZ5979C5E MARCA BTICINO,12.0000,106.8108,0.0000,205.0767,1486.8063,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-10,207,MODULO CIEGO MOD. QZ5000 MCA BTCINIO,13.0000,14.2133,0.0000,29.5637,214.3366,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-10,207,CONTACTO DÚPLEX MODELO QZ5115D MARCA BTICINO,41.0000,78.4548,0.0000,514.6635,3731.3103,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-10,207,CONTACTO DÚPLEX FALLA TIERRA (GFCI) MODELO QZ4028GFCG6 MARCA BTICINO,4.0000,461.1800,0.0000,295.1552,2139.8752,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-10,208,"PLACA HDMI, CONECTOR MODELO QZ4284 MARCA BTICINO",6.0000,325.1666,0.0000,312.1599,2263.1595,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-10,208,ZUMBADOR MODELO L4356/127 LIVING LIGHT MCA BTICINO,1.0000,387.6100,0.0000,62.0176,449.6276,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-05-10,208,PULSADOR MODELO 34005N LIVING LIGHT,1.0000,107.4100,0.0000,17.1856,124.5956,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
